CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Cluster_Name
16131,52,6,3506.54,3,4,5,345,Loyal Customers,0,Regular Customers
16133,4,46,14305.66,5,5,5,555,Champions,3,Loyal High Spenders
16134,22,3,603.69,4,3,3,433,Loyal Customers,0,Regular Customers
16135,263,1,517.55,1,1,3,113,Lost Customers,1,Lost Customers
16136,60,3,709.38,3,3,3,333,Loyal Customers,0,Regular Customers
16139,19,3,635.41,4,3,3,433,Loyal Customers,0,Regular Customers
16140,53,4,703.77,3,4,3,343,Loyal Customers,0,Regular Customers
16141,88,1,620.4,2,1,3,213,Lost Customers,0,Regular Customers
16142,250,1,535.34,1,1,3,113,Lost Customers,1,Lost Customers
16143,3,7,2419.84,5,5,5,555,Champions,0,Regular Customers
16144,247,1,175.2,1,1,1,111,Lost Customers,1,Lost Customers
16145,9,18,3741.98,5,5,5,555,Champions,0,Regular Customers
16146,157,3,734.13,2,3,3,233,At Risk,1,Lost Customers
16147,134,1,375.0,2,1,2,212,Lost Customers,0,Regular Customers
16148,296,1,76.32000000000001,1,1,1,111,Lost Customers,1,Lost Customers
16149,5,2,280.52,5,3,2,532,Potential Loyalists,0,Regular Customers
16150,39,10,1906.07,3,5,4,354,Loyal Customers,0,Regular Customers
16152,269,1,1829.04,1,1,4,114,Lost Customers,1,Lost Customers
16153,50,5,1824.23,3,4,4,344,Loyal Customers,0,Regular Customers
16156,9,13,3024.62,5,5,5,555,Champions,0,Regular Customers
16157,16,4,644.24,4,4,3,443,Loyal Customers,0,Regular Customers
16159,282,1,348.2,1,1,2,112,Lost Customers,1,Lost Customers
16160,64,4,1009.45,3,4,4,344,Loyal Customers,0,Regular Customers
16161,2,26,5352.97,5,5,5,555,Champions,3,Loyal High Spenders
16162,252,1,37.4,1,1,1,111,Lost Customers,1,Lost Customers
16163,225,3,441.6,1,3,2,132,At Risk,1,Lost Customers
16164,17,4,802.53,4,4,3,443,Loyal Customers,0,Regular Customers
16168,11,28,3770.6,5,5,5,555,Champions,3,Loyal High Spenders
16169,8,4,1822.97,5,4,4,544,Champions,0,Regular Customers
16170,51,7,1880.42,3,5,4,354,Loyal Customers,0,Regular Customers
16171,59,1,73.19999999999999,3,1,1,311,Potential Loyalists,0,Regular Customers
16172,95,5,1140.21,2,4,4,244,At Risk,0,Regular Customers
16173,16,7,1406.57,4,5,4,454,Champions,0,Regular Customers
16174,126,3,1009.55,2,3,4,234,At Risk,0,Regular Customers
16175,94,4,1037.59,2,4,4,244,At Risk,0,Regular Customers
16177,50,1,331.95,3,1,2,312,Potential Loyalists,0,Regular Customers
16178,138,1,197.9,2,1,1,211,Lost Customers,0,Regular Customers
16179,61,1,215.83,3,1,1,311,Potential Loyalists,0,Regular Customers
16180,100,10,10217.48,2,5,5,255,At Risk,0,Regular Customers
16181,73,1,305.54,2,1,2,212,Lost Customers,0,Regular Customers
16182,72,4,6617.65,2,4,5,245,At Risk,0,Regular Customers
16183,67,1,338.71000000000004,3,1,2,312,Potential Loyalists,0,Regular Customers
16184,64,7,1155.54,3,5,4,354,Loyal Customers,0,Regular Customers
16185,17,2,529.41,4,3,3,433,Loyal Customers,0,Regular Customers
16186,23,13,3991.94,4,5,5,455,Champions,0,Regular Customers
16187,32,17,6841.24,3,5,5,355,Loyal Customers,0,Regular Customers
16188,45,4,981.86,3,4,4,344,Loyal Customers,0,Regular Customers
16189,16,2,215.48,4,3,1,431,Potential Loyalists,0,Regular Customers
16190,40,1,215.08,3,1,1,311,Potential Loyalists,0,Regular Customers
16191,3,25,4913.32,5,5,5,555,Champions,0,Regular Customers
16193,237,1,314.45,1,1,2,112,Lost Customers,1,Lost Customers
16198,75,1,400.681,2,1,2,212,Lost Customers,0,Regular Customers
16200,4,2,1080.62,5,3,4,534,Loyal Customers,0,Regular Customers
16201,3,5,1821.52,5,4,4,544,Champions,0,Regular Customers
16202,361,1,365.27,1,1,2,112,Lost Customers,1,Lost Customers
16203,59,5,589.15,3,4,3,343,Loyal Customers,0,Regular Customers
16204,23,1,405.71,4,1,2,412,New Customers,0,Regular Customers
16205,31,4,761.38,4,4,3,443,Loyal Customers,0,Regular Customers
16206,55,4,537.0600000000001,3,4,3,343,Loyal Customers,0,Regular Customers
16207,25,1,394.38,4,1,2,412,New Customers,0,Regular Customers
16208,45,2,664.26,3,3,3,333,Loyal Customers,0,Regular Customers
16209,89,5,2262.62,2,4,5,245,At Risk,0,Regular Customers
16210,2,18,21086.3,5,5,5,555,Champions,3,Loyal High Spenders
16211,81,2,542.77,2,3,3,233,At Risk,0,Regular Customers
16212,19,3,681.19,4,3,3,433,Loyal Customers,0,Regular Customers
16213,79,1,159.0,2,1,1,211,Lost Customers,0,Regular Customers
16214,171,3,1062.75,2,3,4,234,At Risk,1,Lost Customers
16215,81,1,242.35,2,1,1,211,Lost Customers,0,Regular Customers
16216,267,1,914.93,1,1,3,113,Lost Customers,1,Lost Customers
16217,235,4,259.39000000000004,1,4,2,142,At Risk,1,Lost Customers
16218,30,8,3054.87,4,5,5,455,Champions,0,Regular Customers
16221,37,3,864.86,3,3,3,333,Loyal Customers,0,Regular Customers
16222,318,1,846.72,1,1,3,113,Lost Customers,1,Lost Customers
16224,57,4,1295.3,3,4,4,344,Loyal Customers,0,Regular Customers
16225,45,5,1096.32,3,4,4,344,Loyal Customers,0,Regular Customers
16226,203,3,255.12,1,3,2,132,At Risk,1,Lost Customers
16227,219,2,308.32000000000005,1,3,2,132,At Risk,1,Lost Customers
16229,87,2,1010.6,2,3,4,234,At Risk,0,Regular Customers
16230,190,2,542.03,1,3,3,133,At Risk,1,Lost Customers
16232,33,5,983.23,3,4,4,344,Loyal Customers,0,Regular Customers
16233,71,5,422.13,2,4,2,242,At Risk,0,Regular Customers
16235,41,6,858.41,3,4,3,343,Loyal Customers,0,Regular Customers
16236,78,1,432.2,2,1,2,212,Lost Customers,0,Regular Customers
16239,57,3,372.9,3,3,2,332,Potential Loyalists,0,Regular Customers
16240,8,5,3693.81,5,4,5,545,Champions,0,Regular Customers
16241,10,13,2607.87,5,5,5,555,Champions,0,Regular Customers
16242,8,8,3598.26,5,5,5,555,Champions,0,Regular Customers
16243,34,2,409.1,3,3,2,332,Potential Loyalists,0,Regular Customers
16244,212,2,1522.75,1,3,4,134,At Risk,1,Lost Customers
16245,24,5,1352.36,4,4,4,444,Champions,0,Regular Customers
16247,170,1,114.56,2,1,1,211,Lost Customers,1,Lost Customers
16248,62,1,152.94,3,1,1,311,Potential Loyalists,0,Regular Customers
16249,53,5,1800.07,3,4,4,344,Loyal Customers,0,Regular Customers
16250,261,2,389.44,1,3,2,132,At Risk,1,Lost Customers
16253,32,3,3665.62,3,3,5,335,Loyal Customers,0,Regular Customers
16255,17,10,2609.3,4,5,5,455,Champions,0,Regular Customers
16256,258,2,732.63,1,3,3,133,At Risk,1,Lost Customers
16257,177,1,46.95,1,1,1,111,Lost Customers,1,Lost Customers
16258,45,5,5203.51,3,4,5,345,Loyal Customers,0,Regular Customers
16260,51,1,1035.45,3,1,4,314,Potential Loyalists,0,Regular Customers
16261,17,4,746.83,4,4,3,443,Loyal Customers,0,Regular Customers
16265,9,11,5423.15,5,5,5,555,Champions,0,Regular Customers
16266,74,7,861.89,2,5,3,253,At Risk,0,Regular Customers
16268,71,2,667.65,2,3,3,233,At Risk,0,Regular Customers
16270,353,1,1141.24,1,1,4,114,Lost Customers,1,Lost Customers
16271,3,6,1423.29,5,4,4,544,Champions,0,Regular Customers
16272,117,1,411.7,2,1,2,212,Lost Customers,0,Regular Customers
16274,373,1,357.95,1,1,2,112,Lost Customers,1,Lost Customers
16275,197,1,559.87,1,1,3,113,Lost Customers,1,Lost Customers
16276,177,1,810.6,1,1,3,113,Lost Customers,1,Lost Customers
16278,23,3,537.83,4,3,3,433,Loyal Customers,0,Regular Customers
16279,21,4,1496.68,4,4,4,444,Champions,0,Regular Customers
16281,72,1,2062.06,2,1,5,215,Lost Customers,0,Regular Customers
16282,340,1,168.3,1,1,1,111,Lost Customers,1,Lost Customers
16283,6,7,1531.51,5,5,4,554,Champions,0,Regular Customers
16284,31,2,823.97,4,3,3,433,Loyal Customers,0,Regular Customers
16287,170,1,142.5,2,1,1,211,Lost Customers,1,Lost Customers
16292,117,2,280.9,2,3,2,232,At Risk,0,Regular Customers
16293,9,12,2236.74,5,5,5,555,Champions,0,Regular Customers
16295,10,4,1328.55,5,4,4,544,Champions,0,Regular Customers
16297,213,4,275.4,1,4,2,142,At Risk,1,Lost Customers
16298,23,3,598.2,4,3,3,433,Loyal Customers,0,Regular Customers
16302,108,2,212.82,2,3,1,231,At Risk,0,Regular Customers
16303,26,4,5305.83,4,4,5,445,Champions,0,Regular Customers
16305,139,1,361.22,2,1,2,212,Lost Customers,1,Lost Customers
16306,214,9,602.27,1,5,3,153,At Risk,1,Lost Customers
16308,38,4,2560.0,3,4,5,345,Loyal Customers,0,Regular Customers
16309,92,3,686.67,2,3,3,233,At Risk,0,Regular Customers
16311,18,2,616.26,4,3,3,433,Loyal Customers,0,Regular Customers
16313,3,2,274.15,5,3,2,532,Potential Loyalists,0,Regular Customers
16315,331,1,226.37,1,1,1,111,Lost Customers,1,Lost Customers
16316,64,12,2755.56,3,5,5,355,Loyal Customers,0,Regular Customers
16317,120,3,1341.65,2,3,4,234,At Risk,0,Regular Customers
16318,35,1,328.15,3,1,2,312,Potential Loyalists,0,Regular Customers
16319,218,1,404.4,1,1,2,112,Lost Customers,1,Lost Customers
16320,172,2,1038.46,2,3,4,234,At Risk,1,Lost Customers
16321,72,7,230.7,2,5,1,251,At Risk,0,Regular Customers
16322,1,2,326.75,5,3,2,532,Potential Loyalists,0,Regular Customers
16323,196,1,207.50000000000003,1,1,1,111,Lost Customers,1,Lost Customers
16324,128,3,428.68,2,3,2,232,At Risk,0,Regular Customers
16325,44,5,510.54,3,4,3,343,Loyal Customers,0,Regular Customers
16326,6,15,3085.96,5,5,5,555,Champions,0,Regular Customers
16327,14,6,3844.22,4,4,5,445,Champions,0,Regular Customers
16330,18,4,242.21,4,4,1,441,Potential Loyalists,0,Regular Customers
16332,28,8,1583.2,4,5,4,454,Champions,0,Regular Customers
16333,8,22,26626.8,5,5,5,555,Champions,3,Loyal High Spenders
16337,37,1,151.05,3,1,1,311,Potential Loyalists,0,Regular Customers
16338,157,1,214.8,2,1,1,211,Lost Customers,1,Lost Customers
16339,284,1,109.95,1,1,1,111,Lost Customers,1,Lost Customers
16340,107,1,549.07,2,1,3,213,Lost Customers,0,Regular Customers
16341,25,6,1959.38,4,4,4,444,Champions,0,Regular Customers
16342,75,4,322.41,2,4,2,242,At Risk,0,Regular Customers
16343,16,2,370.48,4,3,2,432,Potential Loyalists,0,Regular Customers
16344,158,1,101.1,2,1,1,211,Lost Customers,1,Lost Customers
16345,44,1,575.41,3,1,3,313,Potential Loyalists,0,Regular Customers
16347,11,2,887.65,5,3,3,533,Loyal Customers,0,Regular Customers
16348,32,7,1469.45,3,5,4,354,Loyal Customers,0,Regular Customers
16349,291,1,53.5,1,2,1,121,Lost Customers,1,Lost Customers
16350,21,5,1100.47,4,4,4,444,Champions,0,Regular Customers
16351,333,1,153.9,1,2,1,121,Lost Customers,1,Lost Customers
16352,18,2,494.44,4,3,3,433,Loyal Customers,0,Regular Customers
16353,4,23,6675.71,5,5,5,555,Champions,0,Regular Customers
16354,63,2,395.8,3,3,2,332,Potential Loyalists,0,Regular Customers
16356,198,4,210.32,1,4,1,141,At Risk,1,Lost Customers
16357,33,3,658.88,3,3,3,333,Loyal Customers,0,Regular Customers
16358,1,5,2024.95,5,4,5,545,Champions,0,Regular Customers
16359,7,12,1460.37,5,5,4,554,Champions,0,Regular Customers
16360,5,8,3411.69,5,5,5,555,Champions,0,Regular Customers
16361,10,4,896.66,5,4,3,543,Loyal Customers,0,Regular Customers
16362,32,9,652.07,3,5,3,353,Loyal Customers,0,Regular Customers
16363,53,1,109.36,3,2,1,321,Potential Loyalists,0,Regular Customers
16364,12,2,707.04,4,3,3,433,Loyal Customers,0,Regular Customers
16365,18,9,1540.42,4,5,4,454,Champions,0,Regular Customers
16366,19,1,327.3,4,2,2,422,New Customers,0,Regular Customers
16367,37,2,804.49,3,3,3,333,Loyal Customers,0,Regular Customers
16368,2,2,497.43,5,3,3,533,Loyal Customers,0,Regular Customers
16369,18,3,1553.66,4,3,4,434,Loyal Customers,0,Regular Customers
16370,82,4,1320.56,2,4,4,244,At Risk,0,Regular Customers
16372,33,2,367.93,3,3,2,332,Potential Loyalists,0,Regular Customers
16374,66,2,473.03,3,3,2,332,Potential Loyalists,0,Regular Customers
16376,9,3,977.52,5,3,4,534,Loyal Customers,0,Regular Customers
16377,267,1,676.2,1,2,3,123,Lost Customers,1,Lost Customers
16378,247,3,362.95,1,3,2,132,At Risk,1,Lost Customers
16379,4,5,2131.9,5,4,5,545,Champions,0,Regular Customers
16380,61,1,1780.59,3,2,4,324,Potential Loyalists,0,Regular Customers
16383,75,2,668.36,2,3,3,233,At Risk,0,Regular Customers
16384,90,2,584.5,2,3,3,233,At Risk,0,Regular Customers
16385,60,3,555.89,3,3,3,333,Loyal Customers,0,Regular Customers
16386,29,2,317.2,4,3,2,432,Potential Loyalists,0,Regular Customers
16387,323,1,94.36,1,2,1,121,Lost Customers,1,Lost Customers
16389,53,5,1362.27,3,4,4,344,Loyal Customers,0,Regular Customers
16392,270,1,221.19,1,2,1,121,Lost Customers,1,Lost Customers
16393,2,20,2941.05,5,5,5,555,Champions,0,Regular Customers
16394,50,9,1412.06,3,5,4,354,Loyal Customers,0,Regular Customers
16395,61,5,1486.9,3,4,4,344,Loyal Customers,0,Regular Customers
16398,145,4,1631.15,2,4,4,244,At Risk,1,Lost Customers
16399,19,2,408.57,4,3,2,432,Potential Loyalists,0,Regular Customers
16400,95,1,303.93,2,2,2,222,Lost Customers,0,Regular Customers
16401,1,20,4061.24,5,5,5,555,Champions,0,Regular Customers
16402,265,2,299.6,1,3,2,132,At Risk,1,Lost Customers
16403,302,2,161.04999999999998,1,3,1,131,At Risk,1,Lost Customers
16404,70,1,443.05,3,2,2,322,Potential Loyalists,0,Regular Customers
16405,302,2,167.25,1,3,1,131,At Risk,1,Lost Customers
16406,19,1,163.07,4,2,1,421,New Customers,0,Regular Customers
16407,13,10,2126.93,4,5,5,455,Champions,0,Regular Customers
16409,36,5,2028.88,3,4,5,345,Loyal Customers,0,Regular Customers
16411,19,2,214.65,4,3,1,431,Potential Loyalists,0,Regular Customers
16412,54,1,151.83,3,2,1,321,Potential Loyalists,0,Regular Customers
16413,57,1,262.2,3,2,2,322,Potential Loyalists,0,Regular Customers
16414,22,2,126.25,4,3,1,431,Potential Loyalists,0,Regular Customers
16415,44,1,210.35,3,2,1,321,Potential Loyalists,0,Regular Customers
16416,27,4,1026.99,4,4,4,444,Champions,0,Regular Customers
16418,45,3,675.27,3,3,3,333,Loyal Customers,0,Regular Customers
16419,113,7,959.48,2,5,4,254,At Risk,0,Regular Customers
16422,17,75,33805.69,4,5,5,455,Champions,3,Loyal High Spenders
16423,25,1,346.12,4,2,2,422,New Customers,0,Regular Customers
16424,191,2,82.56,1,3,1,131,At Risk,1,Lost Customers
16425,302,1,302.7,1,2,2,122,Lost Customers,1,Lost Customers
16426,2,10,1908.25,5,5,4,554,Champions,0,Regular Customers
16427,263,2,241.06,1,3,1,131,At Risk,1,Lost Customers
16429,106,1,284.55,2,2,2,222,Lost Customers,0,Regular Customers
16430,57,1,300.85,3,2,2,322,Potential Loyalists,0,Regular Customers
16431,213,3,642.81,1,3,3,133,At Risk,1,Lost Customers
16432,64,1,287.40000000000003,3,2,2,322,Potential Loyalists,0,Regular Customers
16433,28,1,184.26,4,2,1,421,New Customers,0,Regular Customers
16434,29,7,1522.25,4,5,4,454,Champions,0,Regular Customers
16438,6,5,798.35,5,4,3,543,Loyal Customers,0,Regular Customers
16440,8,5,3640.67,5,4,5,545,Champions,0,Regular Customers
16441,67,2,381.2,3,3,2,332,Potential Loyalists,0,Regular Customers
16442,2,3,616.79,5,3,3,533,Loyal Customers,0,Regular Customers
16444,46,5,638.77,3,4,3,343,Loyal Customers,0,Regular Customers
16445,34,1,230.51,3,2,1,321,Potential Loyalists,0,Regular Customers
16446,1,3,2.8999999999941792,5,3,1,531,Potential Loyalists,0,Regular Customers
16447,136,1,259.01,2,2,2,222,Lost Customers,0,Regular Customers
16448,198,1,188.89,1,2,1,121,Lost Customers,1,Lost Customers
16449,191,3,674.69,1,3,3,133,At Risk,1,Lost Customers
16450,150,1,311.92,2,2,2,222,Lost Customers,1,Lost Customers
16451,88,1,266.97,2,2,2,222,Lost Customers,0,Regular Customers
16455,64,7,1841.18,3,5,4,354,Loyal Customers,0,Regular Customers
16456,99,5,2158.37,2,4,5,245,At Risk,0,Regular Customers
16457,218,1,208.36,1,2,1,121,Lost Customers,1,Lost Customers
16458,3,18,3482.74,5,5,5,555,Champions,0,Regular Customers
16460,28,3,814.72,4,3,3,433,Loyal Customers,0,Regular Customers
16461,178,1,151.42,1,2,1,121,Lost Customers,1,Lost Customers
16462,64,4,102.0,3,4,1,341,Potential Loyalists,0,Regular Customers
16463,21,7,1383.7,4,5,4,454,Champions,0,Regular Customers
16464,20,3,1314.68,4,3,4,434,Loyal Customers,0,Regular Customers
16466,34,7,1603.46,3,5,4,354,Loyal Customers,0,Regular Customers
16468,74,1,74.9,2,2,1,221,Lost Customers,0,Regular Customers
16469,24,4,650.43,4,4,3,443,Loyal Customers,0,Regular Customers
16470,52,5,757.44,3,4,3,343,Loyal Customers,0,Regular Customers
16471,275,1,223.95,1,2,1,121,Lost Customers,1,Lost Customers
16473,165,4,314.86,2,4,2,242,At Risk,1,Lost Customers
16474,7,11,1811.47,5,5,4,554,Champions,0,Regular Customers
16475,88,4,544.3,2,4,3,243,At Risk,0,Regular Customers
16477,64,7,2494.46,3,5,5,355,Loyal Customers,0,Regular Customers
16478,25,3,331.0,4,3,2,432,Potential Loyalists,0,Regular Customers
16479,10,2,300.83,5,3,2,532,Potential Loyalists,0,Regular Customers
16480,76,1,769.29,2,2,3,223,Lost Customers,0,Regular Customers
16482,16,1,220.62,4,2,1,421,New Customers,0,Regular Customers
16483,192,1,139.35,1,2,1,121,Lost Customers,1,Lost Customers
16484,174,3,379.4,2,3,2,232,At Risk,1,Lost Customers
16485,77,1,363.65,2,2,2,222,Lost Customers,0,Regular Customers
16488,33,4,492.2,3,4,3,343,Loyal Customers,0,Regular Customers
16491,47,1,731.5,3,2,3,323,Potential Loyalists,0,Regular Customers
16493,73,6,1329.66,2,4,4,244,At Risk,0,Regular Customers
16494,297,1,826.53,1,2,3,123,Lost Customers,1,Lost Customers
16495,3,3,684.41,5,3,3,533,Loyal Customers,0,Regular Customers
16496,9,4,1562.22,5,4,4,544,Champions,0,Regular Customers
16497,50,6,2965.69,3,4,5,345,Loyal Customers,0,Regular Customers
16498,161,3,86.12,2,3,1,231,At Risk,1,Lost Customers
16499,360,5,319.1,1,4,2,142,At Risk,1,Lost Customers
16500,5,6,400.86,5,4,2,542,Potential Loyalists,0,Regular Customers
16503,107,5,1421.43,2,4,4,244,At Risk,0,Regular Customers
16504,25,1,484.38,4,2,3,423,New Customers,0,Regular Customers
16505,32,1,777.6,3,2,3,323,Potential Loyalists,0,Regular Customers
16506,20,2,90.3,4,3,1,431,Potential Loyalists,0,Regular Customers
16509,297,1,363.7000000000001,1,2,2,122,Lost Customers,1,Lost Customers
16510,372,1,248.1,1,2,2,122,Lost Customers,1,Lost Customers
16511,22,3,950.26,4,3,4,434,Loyal Customers,0,Regular Customers
16513,5,4,874.59,5,4,3,543,Loyal Customers,0,Regular Customers
16515,52,5,1627.13,3,4,4,344,Loyal Customers,0,Regular Customers
16516,30,1,101.7,4,2,1,421,New Customers,0,Regular Customers
16517,277,1,162.7,1,2,1,121,Lost Customers,1,Lost Customers
16518,61,3,480.92,3,3,2,332,Potential Loyalists,0,Regular Customers
16519,25,2,215.08,4,3,1,431,Potential Loyalists,0,Regular Customers
16520,186,4,1036.62,1,4,4,144,At Risk,1,Lost Customers
16523,2,28,9295.67,5,5,5,555,Champions,3,Loyal High Spenders
16525,2,29,11895.57,5,5,5,555,Champions,3,Loyal High Spenders
16526,172,1,290.36,2,2,2,222,Lost Customers,1,Lost Customers
16527,81,1,228.06,2,2,1,221,Lost Customers,0,Regular Customers
16528,4,1,244.41,5,2,1,521,New Customers,0,Regular Customers
16529,190,1,455.25,1,2,2,122,Lost Customers,1,Lost Customers
16531,22,7,1244.59,4,5,4,454,Champions,0,Regular Customers
16532,18,3,6748.8,4,3,5,435,Loyal Customers,0,Regular Customers
16533,19,5,1026.94,4,4,4,444,Champions,0,Regular Customers
16535,5,1,593.75,5,2,3,523,New Customers,0,Regular Customers
16536,107,2,539.02,2,3,3,233,At Risk,0,Regular Customers
16539,3,4,1388.81,5,4,4,544,Champions,0,Regular Customers
16542,54,1,119.62,3,2,1,321,Potential Loyalists,0,Regular Customers
16545,165,1,339.3,2,2,2,222,Lost Customers,1,Lost Customers
16549,10,10,4154.64,5,5,5,555,Champions,0,Regular Customers
16550,109,9,2266.25,2,5,5,255,At Risk,0,Regular Customers
16551,96,3,922.12,2,3,4,234,At Risk,0,Regular Customers
16552,243,2,379.73,1,3,2,132,At Risk,1,Lost Customers
16553,163,14,5664.57,2,5,5,255,At Risk,0,Regular Customers
16554,3,7,641.55,5,5,3,553,Loyal Customers,0,Regular Customers
16555,35,2,285.89,3,3,2,332,Potential Loyalists,0,Regular Customers
16556,67,7,3313.79,3,5,5,355,Loyal Customers,0,Regular Customers
16557,24,2,281.85,4,3,2,432,Potential Loyalists,0,Regular Customers
16558,1,24,8257.04,5,5,5,555,Champions,3,Loyal High Spenders
16560,21,3,816.51,4,3,3,433,Loyal Customers,0,Regular Customers
16561,6,2,511.12,5,3,3,533,Loyal Customers,0,Regular Customers
16563,54,1,1077.74,3,2,4,324,Potential Loyalists,0,Regular Customers
16565,364,1,173.7,1,2,1,121,Lost Customers,1,Lost Customers
16566,15,6,614.01,4,4,3,443,Loyal Customers,0,Regular Customers
16567,194,2,865.6,1,3,3,133,At Risk,1,Lost Customers
16569,3,1,124.2,5,2,1,521,New Customers,0,Regular Customers
16570,9,15,3622.95,5,5,5,555,Champions,0,Regular Customers
16571,3,5,1285.22,5,4,4,544,Champions,0,Regular Customers
16572,127,4,999.7,2,4,4,244,At Risk,0,Regular Customers
16573,74,4,648.41,2,4,3,243,At Risk,0,Regular Customers
16574,71,1,451.44,2,2,2,222,Lost Customers,0,Regular Customers
16581,155,2,70.44,2,3,1,231,At Risk,1,Lost Customers
16582,113,1,313.62,2,2,2,222,Lost Customers,0,Regular Customers
16583,374,1,233.45,1,2,1,121,Lost Customers,1,Lost Customers
16584,80,3,908.03,2,3,3,233,At Risk,0,Regular Customers
16586,249,1,463.95,1,2,2,122,Lost Customers,1,Lost Customers
16587,232,1,225.15,1,2,1,121,Lost Customers,1,Lost Customers
16589,71,3,459.24,2,3,2,232,At Risk,0,Regular Customers
16591,69,1,213.5,3,2,1,321,Potential Loyalists,0,Regular Customers
